model,subject,true_answer,ans_clean,clean_correct,best_cloak,dsr_cloak_only,best_trap,dsr_trap_only,ans_stacked,dsr_stacked,changed_stacked
Mistral-7B,machine_learning,C,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,machine_learning,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,machine_learning,A,A,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,False,B,True,True
Mistral-7B,machine_learning,B,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,True
Mistral-7B,management,A,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,True
Mistral-7B,management,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,management,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,management,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,management,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,marketing,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,marketing,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,marketing,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,marketing,A,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,marketing,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,medical_genetics,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,medical_genetics,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,medical_genetics,B,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,medical_genetics,A,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,True
Mistral-7B,medical_genetics,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,miscellaneous,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,miscellaneous,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,miscellaneous,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,miscellaneous,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,miscellaneous,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,moral_disputes,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,moral_disputes,A,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,moral_disputes,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,moral_disputes,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,True
Mistral-7B,moral_disputes,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,moral_scenarios,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,moral_scenarios,A,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,moral_scenarios,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,True
Mistral-7B,moral_scenarios,B,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,moral_scenarios,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,nutrition,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,nutrition,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,nutrition,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,nutrition,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,nutrition,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,philosophy,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,philosophy,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,philosophy,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,philosophy,B,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,philosophy,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,prehistory,B,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,prehistory,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,prehistory,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,prehistory,D,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,prehistory,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,professional_accounting,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,professional_accounting,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,professional_accounting,C,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,professional_accounting,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,professional_accounting,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,professional_law,D,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,True
Mistral-7B,professional_law,A,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,professional_law,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,professional_law,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,professional_law,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,professional_medicine,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,professional_medicine,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,professional_medicine,D,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,True
Mistral-7B,professional_medicine,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,professional_medicine,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,professional_psychology,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,professional_psychology,C,C,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,False,C,False,False
Mistral-7B,professional_psychology,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,professional_psychology,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,professional_psychology,B,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,public_relations,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,public_relations,C,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,public_relations,C,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,public_relations,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,public_relations,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,security_studies,C,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,security_studies,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,security_studies,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,security_studies,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,security_studies,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,sociology,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,sociology,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,sociology,D,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,sociology,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,sociology,C,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,True
Mistral-7B,us_foreign_policy,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,us_foreign_policy,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,us_foreign_policy,D,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,us_foreign_policy,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,us_foreign_policy,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,virology,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,virology,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,virology,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Mistral-7B,virology,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,True,True
Mistral-7B,virology,A,A,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,False,C,True,True
Mistral-7B,world_religions,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Mistral-7B,world_religions,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,True
Mistral-7B,world_religions,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Mistral-7B,world_religions,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Mistral-7B,world_religions,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,True,C,False,False
Qwen-1.5B,abstract_algebra,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,abstract_algebra,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,abstract_algebra,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,abstract_algebra,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,abstract_algebra,C,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,True
Qwen-1.5B,anatomy,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,anatomy,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,anatomy,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,anatomy,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,anatomy,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,astronomy,B,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,astronomy,A,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,astronomy,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,astronomy,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,astronomy,D,D,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,False,C,True,True
Qwen-1.5B,business_ethics,D,D,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,False,C,True,True
Qwen-1.5B,business_ethics,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,business_ethics,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,True,C,True,True
Qwen-1.5B,business_ethics,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,business_ethics,B,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,clinical_knowledge,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,True
Qwen-1.5B,clinical_knowledge,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,True
Qwen-1.5B,clinical_knowledge,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,True
Qwen-1.5B,clinical_knowledge,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,clinical_knowledge,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,college_biology,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,college_biology,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,True,A,False,False
Qwen-1.5B,college_biology,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,college_biology,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,college_biology,C,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,college_chemistry,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,True
Qwen-1.5B,college_chemistry,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,True
Qwen-1.5B,college_chemistry,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,college_chemistry,A,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,college_chemistry,D,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,college_computer_science,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,True
Qwen-1.5B,college_computer_science,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,college_computer_science,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,college_computer_science,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,True,D,True,True
Qwen-1.5B,college_computer_science,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,True
Qwen-1.5B,college_mathematics,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,college_mathematics,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,college_mathematics,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,college_mathematics,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,college_mathematics,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,True
Qwen-1.5B,college_medicine,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,college_medicine,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,college_medicine,B,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,college_medicine,C,C,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,True,B,True,True
Qwen-1.5B,college_medicine,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,college_physics,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,True,D,False,False
Qwen-1.5B,college_physics,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,True
Qwen-1.5B,college_physics,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,True
Qwen-1.5B,college_physics,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,college_physics,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,computer_security,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,computer_security,B,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,computer_security,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,computer_security,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,computer_security,A,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,conceptual_physics,C,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,conceptual_physics,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,conceptual_physics,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,conceptual_physics,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,True,True
Qwen-1.5B,conceptual_physics,A,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,True
Qwen-1.5B,econometrics,D,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,econometrics,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,econometrics,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,econometrics,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,True
Qwen-1.5B,econometrics,B,B,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,False,C,True,True
Qwen-1.5B,electrical_engineering,A,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,True
Qwen-1.5B,electrical_engineering,C,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,True
Qwen-1.5B,electrical_engineering,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,electrical_engineering,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,electrical_engineering,A,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,elementary_mathematics,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,elementary_mathematics,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,elementary_mathematics,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,elementary_mathematics,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,elementary_mathematics,A,A,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,formal_logic,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,formal_logic,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,formal_logic,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,formal_logic,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,formal_logic,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,global_facts,B,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,True
Qwen-1.5B,global_facts,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,global_facts,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,global_facts,C,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,global_facts,C,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,high_school_biology,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,high_school_biology,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,True
Qwen-1.5B,high_school_biology,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,high_school_biology,D,D,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,False,A,True,True
Qwen-1.5B,high_school_biology,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,high_school_chemistry,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,True,C,False,False
Qwen-1.5B,high_school_chemistry,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,high_school_chemistry,D,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,high_school_chemistry,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,high_school_chemistry,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,high_school_computer_science,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,high_school_computer_science,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,high_school_computer_science,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,True,True
Qwen-1.5B,high_school_computer_science,B,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,True
Qwen-1.5B,high_school_computer_science,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,high_school_european_history,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,high_school_european_history,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,high_school_european_history,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,high_school_european_history,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,high_school_european_history,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,high_school_geography,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,high_school_geography,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,high_school_geography,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,high_school_geography,A,A,True,T1.2-Backspace-High5,True,T4.4-Mixed-End,True,B,True,True
Qwen-1.5B,high_school_geography,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,high_school_government_and_politics,C,D,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,True
Qwen-1.5B,high_school_government_and_politics,A,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,high_school_government_and_politics,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,high_school_government_and_politics,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,True,A,True,True
Qwen-1.5B,high_school_government_and_politics,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,high_school_macroeconomics,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,high_school_macroeconomics,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,high_school_macroeconomics,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,high_school_macroeconomics,B,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,high_school_macroeconomics,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,True,D,False,False
Qwen-1.5B,high_school_mathematics,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,high_school_mathematics,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,high_school_mathematics,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,high_school_mathematics,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,high_school_mathematics,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,True
Qwen-1.5B,high_school_microeconomics,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,high_school_microeconomics,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,high_school_microeconomics,D,A,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,high_school_microeconomics,D,C,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,high_school_microeconomics,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
Qwen-1.5B,high_school_physics,B,B,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,B,False,False
Qwen-1.5B,high_school_physics,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,high_school_physics,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,True,True
Qwen-1.5B,high_school_physics,D,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,True
Qwen-1.5B,high_school_physics,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,True,D,True,True
Qwen-1.5B,high_school_psychology,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,high_school_psychology,A,A,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,A,False,False
Qwen-1.5B,high_school_psychology,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,high_school_psychology,C,B,False,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,True
Qwen-1.5B,high_school_psychology,C,C,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,C,False,False
Qwen-1.5B,high_school_statistics,D,D,True,T1.2-Backspace-High5,False,T4.4-Mixed-End,False,D,False,False
